Date,regime,regime_prob_0,regime_prob_1,regime_prob_2,regime_prob_3
2021-05-04,2,1.1096818154244067e-301,3.16156117536963e-162,1.0,7.385510268561124e-208
2021-05-05,2,4.9943880776139976e-295,2.9758991098725545e-163,1.0,2.3783548583060578e-201
2021-05-06,2,3.2744585230833237e-290,2.182247330042461e-165,1.0,1.535509846500419e-199
2021-05-07,2,5.16294585009515e-287,8.245359462784408e-169,1.0,1.4742831301084882e-198
2021-05-10,2,2.231654677690972e-285,4.604210893973915e-167,1.0,1.969413882564195e-205
2021-05-11,2,2.8479450265220964e-296,3.320982698158565e-167,1.0,2.5474610189180363e-213
2021-05-12,2,7.451842912550998e-306,8.613285031401195e-172,1.0,1.627552488144979e-218
2021-05-13,2,6.095770697710219e-302,2.0181756132430032e-174,1.0,1.045663267255627e-208
2021-05-14,2,3.6389822876562463e-295,7.375129306859182e-170,1.0,1.7947312276014206e-208
2021-05-17,2,1.6010870170904998e-296,1.1381373161256932e-168,1.0,1.1196472109885478e-209
2021-05-18,2,1.654672153102002e-299,2.540529954013297e-169,1.0,2.621348289518826e-212
2021-05-19,2,6.810176537517414e-303,2.2589779369746783e-173,1.0,4.5971924043018314e-217
2021-05-20,2,6.565011552513577e-305,3.835631654127774e-176,1.0,1.0813716624775964e-212
2021-05-21,2,1.8227189816781983e-298,7.6548629434455995e-177,1.0,4.1200845455245185e-205
2021-05-24,2,1.0462410458642671e-292,6.237477355156978e-175,1.0,2.5305647071624052e-204
2021-05-25,2,2.110598092603212e-288,1.3814431261359138e-174,1.0,3.204000428506015e-196
2021-05-26,2,7.238038512266557e-284,3.855729936297488e-173,1.0,6.864217628565165e-201
2021-05-27,2,4.175138420766959e-289,2.897334012511579e-174,1.0,2.9570246311681024e-209
2021-05-28,2,3.9263105671186915e-308,2.6405069547091586e-175,1.0,1.433440964178811e-212
2021-06-01,2,2.785160722970537e-295,2.7682969945152613e-186,1.0,2.3613664728079145e-220
2021-06-02,2,3.444134427495581e-306,2.5771114043494956e-187,1.0,1.1844793504866103e-218
2021-06-03,2,5.982622157705052e-301,7.507135174219904e-190,1.0,9.048790494162714e-216
2021-06-04,2,5.8724575873271685e-301,1.0097373290745937e-187,1.0,8.535165348187216e-212
2021-06-07,2,3.5596561750953623e-295,1.4029665236326262e-189,1.0,5.377796190811457e-208
2021-06-08,2,5.017847450789457e-291,9.437700961746841e-189,1.0,7.134172242663451e-208
2021-06-09,2,2.3997950490867753e-292,1.4546654924127396e-189,1.0,3.300270096135017e-206
2021-06-10,2,4.503913740502265e-278,4.548378840786458e-193,1.0,4.582341055704214e-190
2021-06-11,2,1.484504508424697e-279,1.6809291399768835e-182,1.0,5.1424757717780815e-186
2021-06-14,2,2.0241112516898553e-269,5.564591255663944e-186,1.0,1.5592640511701945e-183
2021-06-15,2,1.1735757051685367e-267,2.8354590784583274e-183,1.0,4.2630167190108256e-184
2021-06-16,2,3.5535386823915925e-255,3.7971228205102824e-182,1.0,5.2886087480424654e-173
2021-06-17,2,1.2212876087043063e-198,3.36002127239076e-169,1.0,8.869585422127564e-106
2021-06-18,2,1.1431920870708372e-132,8.869605013537267e-106,1.0,9.584934149491441e-78
2021-06-21,2,1.451257073003619e-106,9.584934149491441e-78,1.0,1.5714777643437141e-80
2021-06-22,2,5.094839075554348e-107,1.5714777643437141e-80,1.0,3.1095589994831773e-79
2021-06-23,2,4.994464484743591e-110,3.109558999477521e-79,1.0,8.097958709146854e-86
2021-06-24,2,1.4049971744497284e-113,8.097958709146854e-86,1.0,1.4744971466741061e-96
2021-06-25,2,1.2523623094451314e-123,1.4744971473097626e-96,1.0,3.019092572114166e-98
2021-06-28,2,1.6199836959508885e-126,3.0190925721086744e-98,1.0,3.818415220566469e-98
2021-06-29,2,8.367374363125219e-140,3.818415220566469e-98,1.0,2.7259894101078653e-107
2021-06-30,2,2.818153500532108e-145,2.7259894101078653e-107,1.0,1.3886606432390944e-116
2021-07-01,2,1.2383714700789467e-151,1.3886606432390944e-116,1.0,4.369798261117007e-121
2021-07-02,2,1.980700840400765e-152,4.3697982611090585e-121,1.0,3.376522361944239e-112
2021-07-06,2,1.8817089179163375e-143,3.376522361944239e-112,1.0,2.151931704475489e-109
2021-07-07,2,1.194953449679615e-138,2.151931704471575e-109,1.0,5.308693451830172e-101
2021-07-08,2,6.927271674691069e-129,5.308693451830172e-101,1.0,1.3149927018455606e-105
2021-07-09,2,3.45055375391049e-136,1.3149927018431687e-105,1.0,6.834196072981427e-105
2021-07-12,2,2.355655810204678e-139,6.834196072993858e-105,1.0,1.8221607903916076e-108
2021-07-13,2,7.977200736559237e-144,1.8221607903916076e-108,1.0,4.635006151546847e-112
2021-07-14,2,3.848238044207734e-137,4.635006151546847e-112,1.0,1.201329030584375e-101
2021-07-15,2,1.2708534801359707e-137,1.201329030584375e-101,1.0,1.6515387302239183e-94
2021-07-16,2,1.2171126145328895e-119,1.6515387302209143e-94,1.0,6.776331818031759e-99
2021-07-19,2,9.569898745618253e-111,6.7763318180194335e-99,1.0,4.6842514285673825e-81
2021-07-20,2,9.466826995754282e-107,4.6842514285673825e-81,1.0,4.712183466463914e-82
2021-07-21,2,1.224995192155584e-109,4.712183466463914e-82,1.0,7.711641270619714e-86
2021-07-22,2,1.465136099327008e-114,7.711641270619714e-86,1.0,1.8681576760504322e-84
2021-07-23,2,2.764841693990469e-112,1.8681576760504322e-84,1.0,6.531902749820665e-82
2021-07-26,2,6.536131575550509e-109,6.531902749820665e-82,1.0,2.460131650988873e-82
2021-07-27,2,1.1226799520639124e-108,2.460131650988873e-82,1.0,1.5561764550134843e-82
2021-07-28,2,5.629706242495405e-107,1.5561764550134843e-82,1.0,3.620334934939495e-80
2021-07-29,2,8.949717062582681e-107,3.620334934939495e-80,1.0,1.1192930299524633e-86
2021-07-30,2,1.3942185867366644e-112,1.1192930299524633e-86,1.0,3.503565208098275e-82
2021-08-02,2,5.669400574074682e-108,3.503565208104648e-82,1.0,9.787785734422717e-82
2021-08-03,2,2.3982422401909696e-110,9.787785734422717e-82,1.0,8.138263957585765e-84
2021-08-04,2,1.6813030018535265e-109,8.138263957570962e-84,1.0,2.404441358470325e-80
2021-08-05,2,5.2354049225125975e-110,2.404441358470325e-80,1.0,4.258669279131723e-83
2021-08-06,2,1.5577827907223682e-114,4.258669279131723e-83,1.0,5.090086540414466e-88
2021-08-09,2,8.791145946888452e-118,5.090086540423725e-88,1.0,1.7579111589173009e-87
2021-08-10,2,1.0270422664531467e-118,1.7579111589173009e-87,1.0,5.840517865906137e-92
2021-08-11,2,7.963784663774103e-124,5.840517865906137e-92,1.0,2.4248111194488775e-95
2021-08-12,2,6.334564083149736e-125,2.4248111194488775e-95,1.0,1.5209817581437597e-94
2021-08-13,2,1.7055863189305526e-123,1.5209817581437597e-94,1.0,6.2648661894180306e-89
2021-08-16,2,1.6102027622713757e-116,6.2648661894180306e-89,1.0,1.4291535632583782e-85
2021-08-17,2,2.699319035668475e-103,1.4291535632583782e-85,1.0,1.0078280885519698e-74
2021-08-18,2,1.5697609562747313e-98,1.0078280885519698e-74,1.0,1.4960888708729714e-73
2021-08-19,2,4.390390410846754e-99,1.4960888708729714e-73,1.0,2.7954697379154077e-73
2021-08-20,2,1.6873774312765684e-97,2.7954697379154077e-73,1.0,1.4859072209892277e-72
2021-08-23,2,1.2950053374669238e-96,1.485907220986525e-72,1.0,1.374783009998157e-72
2021-08-24,2,3.5346522672410906e-99,1.374783009995656e-72,1.0,3.992269857219891e-77
2021-08-25,2,2.7639928684180825e-101,3.992269857212629e-77,1.0,8.514664341267897e-81
2021-08-26,2,1.1998617127874945e-106,8.514664341267897e-81,1.0,7.103017685010906e-82
2021-08-27,2,1.7150579716480104e-108,7.103017685010906e-82,1.0,3.404347049091598e-80
2021-08-30,2,3.811867698442246e-118,3.404347049091598e-80,1.0,4.991440589172856e-91
2021-08-31,2,2.3798660220030464e-117,4.991440589172856e-91,1.0,5.653482942892105e-95
2021-09-01,2,7.077846091909945e-121,5.6534829428818214e-95,1.0,4.125040735991936e-95
2021-09-02,2,4.606806790786449e-123,4.125040735991936e-95,1.0,2.3842029892991347e-95
2021-09-03,2,1.1507126605854052e-123,2.3842029892991347e-95,1.0,1.8066770361008862e-95
2021-09-07,2,2.845471052892717e-121,1.8066770360976e-95,1.0,2.974563667949289e-96
2021-09-08,2,7.414140051470342e-123,2.974563667949289e-96,1.0,6.379735274940719e-93
2021-09-09,2,4.2115225026050614e-117,6.379735274940719e-93,1.0,8.946416364761842e-86
2021-09-10,2,8.891304537243691e-112,8.946416364745569e-86,1.0,3.7136173259838314e-91
2021-09-13,2,2.2985122279407416e-116,3.7136173259838314e-91,1.0,1.0030772597945313e-90
2021-09-14,2,3.234014921447968e-116,1.0030772597945313e-90,1.0,5.65047138064184e-87
2021-09-15,2,1.2801383650969642e-112,5.65047138064184e-87,1.0,1.2886823652059147e-89
2021-09-16,2,8.367533942394169e-113,1.2886823652082589e-89,1.0,1.7923328544465148e-89
2021-09-17,2,2.616642539027641e-105,1.7923328544465148e-89,1.0,1.5936377512176172e-80
2021-09-20,2,9.839529564675666e-99,1.5936377512176172e-80,1.0,1.392846145172252e-71
2021-09-21,2,1.1821819750241745e-91,1.392846145172252e-71,1.0,1.7772480840407776e-79
2021-09-22,2,9.536776530381547e-101,1.7772480840407776e-79,1.0,2.0979366126765095e-79
2021-09-23,2,1.4030195980092602e-101,2.097936612672693e-79,1.0,1.8043271692855634e-87
2021-09-24,2,6.896911294668208e-110,1.8043271692855634e-87,1.0,3.4862056593298254e-92
2021-09-27,2,2.131391219052834e-113,3.4862056593298254e-92,1.0,4.484757078411439e-90
2021-09-28,2,1.831677169903917e-111,4.484757078419597e-90,1.0,8.487288864696529e-98
2021-09-29,2,1.207129156841713e-124,8.487288864711967e-98,1.0,1.1166077095478455e-104
2021-09-30,2,1.7179745843343956e-143,1.1166077095478455e-104,1.0,1.7955446877970373e-124
2021-10-01,2,6.046522612644538e-149,1.7955446877937712e-124,1.0,5.508466308296308e-119
2021-10-04,2,3.159247707377948e-153,5.508466308296308e-119,1.0,9.494797245327505e-123
2021-10-05,2,9.851895068893422e-157,9.494797245362047e-123,1.0,4.732417648036858e-128
2021-10-06,2,8.32303354662255e-163,4.732418905516837e-128,1.0,8.26563646560226e-127
2021-10-07,2,2.105019068223378e-162,8.265636470398458e-127,1.0,8.458683408505481e-127
2021-10-08,2,6.2173613805437054e-164,8.458683418629637e-127,1.0,1.2561833690035656e-129
2021-10-11,2,2.383512392753482e-165,1.2561908394024344e-129,1.0,1.6514256987508226e-130
2021-10-12,2,1.1041707018686602e-165,1.6520233253569903e-130,1.0,9.584817278089284e-127
2021-10-13,2,1.1799533146917155e-163,9.584817837411302e-127,1.0,3.011846714001265e-123
2021-10-14,2,2.2186879128157005e-161,3.0118467140067433e-123,1.0,2.389461594758994e-116
2021-10-15,2,1.2935841761508473e-162,2.389461594758994e-116,1.0,3.616708374687557e-123
2021-10-18,2,3.4563350296263935e-165,3.616708374687557e-123,1.0,1.9590651351813638e-123
2021-10-19,2,1.3085584064398213e-168,1.9590651351813638e-123,1.0,3.9136928804532913e-134
2021-10-20,2,7.561124000806126e-180,3.9136938259517397e-134,1.0,8.50034537934581e-134
2021-10-21,2,6.207426485730568e-179,8.500345457490951e-134,1.0,8.881591660837666e-127
2021-10-22,2,2.0174303389249706e-164,8.881591660837666e-127,1.0,1.146202115660424e-112
2021-10-25,2,6.584416427916758e-158,1.146202115660424e-112,1.0,8.840154747957184e-116
2021-10-26,2,5.147545605373445e-159,8.840154747973265e-116,1.0,7.51370884949875e-116
2021-10-27,2,3.220762821224768e-154,7.51370884949875e-116,1.0,5.6144529712957744e-98
2021-10-28,2,7.418371378311992e-137,5.614452971305987e-98,1.0,1.3177844975122388e-100
2021-10-29,2,3.981540876165792e-139,1.3177844975122388e-100,1.0,7.087273800182428e-99
2021-11-01,2,4.897975203315292e-139,7.0872738001953194e-99,1.0,2.120192333692194e-101
2021-11-02,2,1.820400109648364e-146,2.120192333692194e-101,1.0,9.130760844004162e-112
2021-11-03,2,3.1903619128243906e-155,9.130760844004162e-112,1.0,1.2492085993489767e-105
2021-11-04,2,1.1628268457078841e-145,1.249208599351249e-105,1.0,4.651580102727091e-103
2021-11-05,2,1.127550132623178e-142,4.651580102735553e-103,1.0,1.1065131637519498e-97
2021-11-08,2,1.2013938452372376e-135,1.1065131637499371e-97,1.0,1.1014714113980349e-94
2021-11-09,2,2.77825680131967e-135,1.1014714113980349e-94,1.0,3.15392379816475e-99
2021-11-10,2,3.0214008425982328e-139,3.153923798159013e-99,1.0,5.140756694479431e-97
2021-11-11,2,4.917428732238948e-137,5.140756694479431e-97,1.0,1.0706549124837618e-95
2021-11-12,2,5.499875076261295e-139,1.0706549124857093e-95,1.0,6.092014536015338e-95
2021-11-15,2,9.152019792128952e-139,6.092014536026419e-95,1.0,1.5241450169675833e-98
2021-11-16,2,5.567129560630973e-142,1.5241450169675833e-98,1.0,7.931764296329278e-97
2021-11-17,2,7.124649904089947e-138,7.93176429631485e-97,1.0,2.562260963785298e-96
2021-11-18,2,6.553278307517193e-137,2.562260963785298e-96,1.0,5.729456463887032e-97
2021-11-19,2,7.3922135995744e-135,5.729456463887032e-97,1.0,1.8197160469528396e-94
2021-11-22,2,1.1452313209300596e-129,1.8197160469528396e-94,1.0,4.5188529232974256e-89
2021-11-23,2,5.0154742195075746e-123,4.518852923289206e-89,1.0,9.642348524878532e-99
2021-11-24,2,6.851698711429854e-138,9.642348524878532e-99,1.0,3.866446291662029e-100
2021-11-26,2,1.764565944925045e-131,3.866446291662029e-100,1.0,6.169531242321556e-97
2021-11-29,2,4.314607822571496e-170,6.169531242332778e-97,1.0,4.708644550256967e-140
2021-11-30,2,5.295310839803371e-168,4.708644550265532e-140,1.0,5.964305577228369e-134
2021-12-01,2,2.5966786435195815e-162,5.96430557721752e-134,1.0,4.619206750991942e-132
2021-12-02,2,3.7375794821464654e-161,4.6192067509835395e-132,1.0,7.368842475089968e-127
2021-12-03,2,2.9443560834330952e-151,7.368842475089968e-127,1.0,6.137454423894043e-120
2021-12-06,2,2.3523406522164588e-146,6.137454423894043e-120,1.0,1.1050444815104387e-121
2021-12-07,2,2.7822034589014485e-153,1.1050444815104387e-121,1.0,4.6602091387521454e-122
2021-12-08,2,1.7714168281868876e-154,4.6602091387606223e-122,1.0,4.105586242001161e-122
2021-12-09,2,3.0239306222883565e-156,4.105586242001161e-122,1.0,4.780579908897295e-124
2021-12-10,2,1.2041756735564868e-159,4.780579908897295e-124,1.0,2.7560170981834154e-119
2021-12-13,2,2.02799059520277e-152,2.7560170981834154e-119,1.0,1.1741879028227094e-118
2021-12-14,2,1.73647072826202e-150,1.1741879028227094e-118,1.0,7.0024665200917255e-121
2021-12-15,2,2.2258683551071694e-154,7.0024665200917255e-121,1.0,2.5276484891321053e-119
2021-12-16,2,1.071866477964156e-153,2.5276484891275073e-119,1.0,5.215171964262842e-123
2021-12-17,2,2.715769803780517e-153,5.2151719642723285e-123,1.0,6.204961432855923e-118
2021-12-20,2,1.3816281815952177e-131,6.204961359740298e-118,1.0,1.8052736939016858e-101
2021-12-21,2,2.8883533240115434e-123,1.8052736939016858e-101,1.0,9.469970309039012e-97
2021-12-22,2,1.875929254161639e-125,9.469970309021785e-97,1.0,3.190911634090894e-95
2021-12-23,2,2.670988333658069e-123,3.19091163408509e-95,1.0,2.746338576969058e-92
2021-12-27,2,1.310655262714706e-122,2.746338576969058e-92,1.0,6.257218121758781e-92
2021-12-28,2,5.429872691466473e-120,6.257218121758781e-92,1.0,1.543446516147321e-94
2021-12-29,2,1.483942462702606e-125,1.543446516147321e-94,1.0,2.1711111830367146e-96
2021-12-30,2,5.485085363272283e-136,2.1711111830406636e-96,1.0,5.55407680951761e-109
2021-12-31,2,2.0740793607806407e-149,5.554076809497404e-109,1.0,1.5613764980851659e-121
2022-01-03,2,6.988413593169094e-160,1.561376498088006e-121,1.0,3.895120266270208e-122
2022-01-04,2,5.797153815342461e-159,3.895120266277293e-122,1.0,5.371029518474453e-123
2022-01-05,2,1.5890487418121625e-164,5.3710295184842226e-123,1.0,1.1433111458045874e-135
2022-01-06,2,2.8499480032427736e-169,1.1433111458045874e-135,1.0,4.978221013707294e-139
2022-01-07,2,1.5201425599799202e-172,4.978221013707294e-139,1.0,4.096174843200334e-139
2022-01-10,2,5.2576781508437794e-166,4.096174843200334e-139,1.0,9.175346612139073e-137
2022-01-11,2,5.886689042912735e-157,9.175346612122383e-137,1.0,5.0508676478564515e-126
2022-01-12,2,1.7384856664475355e-166,5.050867647847264e-126,1.0,1.2653071958428974e-125
2022-01-13,2,1.4492931766941123e-150,1.2653071958428974e-125,1.0,2.940829461841377e-130
2022-01-14,2,4.6144351230764296e-154,2.940829461836028e-130,1.0,1.9016663928661643e-121
2022-01-18,2,8.159145271431263e-148,1.9016663928627052e-121,1.0,1.322962705360545e-125
2022-01-19,2,2.4423439627148817e-150,1.322962705360545e-125,1.0,1.8839373304090406e-125
2022-01-20,2,3.56417309221114e-151,1.8839373304021868e-125,1.0,1.2296342788335595e-123
2022-01-21,2,1.2610188445695672e-147,1.2296342788357962e-123,1.0,4.949624676229293e-122
2022-01-24,2,1.066289550667655e-144,4.949624676229293e-122,1.0,1.4686674041689935e-121
2022-01-25,2,1.0129953290875318e-143,1.4686674041716652e-121,1.0,6.559172698674365e-119
2022-01-26,2,2.498536830948153e-146,6.559172698662434e-119,1.0,1.0730823786503018e-120
2022-01-27,2,1.1088427989821693e-147,1.0730823786503018e-120,1.0,4.19859082543411e-117
2022-01-28,2,1.825689010503437e-175,4.19859082543411e-117,1.0,2.9764182661604705e-149
2022-01-31,2,9.681864849543886e-178,2.9764182661604705e-149,1.0,4.021225508713366e-156
2022-02-01,2,2.667219151121026e-183,4.021225508713366e-156,1.0,5.672460666868771e-156
2022-02-02,2,1.2043121920749889e-182,5.672460666879089e-156,1.0,1.3901568856714774e-154
2022-02-03,2,2.9308054790569077e-185,1.3901568856714774e-154,1.0,1.4827351146718733e-158
2022-02-04,2,9.554569797488195e-192,1.482735114666479e-158,1.0,1.0124256883237021e-154
2022-02-07,2,6.755947728362379e-186,1.0124256883255437e-154,1.0,7.686292115583921e-157
2022-02-08,2,5.152853101353899e-193,7.686292115583921e-157,1.0,1.7309939440611505e-159
2022-02-09,2,4.419266456296196e-188,1.7309939440580019e-159,1.0,1.4717587527756849e-154
2022-02-10,2,7.078027522194608e-186,1.4717587527756849e-154,1.0,4.452509606940666e-155
2022-02-11,2,1.8004114380267427e-176,4.452509502365504e-155,1.0,1.764865031453192e-147
2022-02-14,2,2.7238416493274144e-173,1.764865031453192e-147,1.0,4.103696578514663e-149
2022-02-15,2,3.042677508058314e-178,4.103696578514663e-149,1.0,2.5989415562155613e-153
2022-02-16,2,1.804693989083682e-173,2.598941553412185e-153,1.0,3.201533625118893e-146
2022-02-17,2,2.1993055818764772e-176,3.201533625118893e-146,1.0,1.3611280262688137e-142
2022-02-18,2,2.716466412164626e-173,1.3611280262688137e-142,1.0,3.93131225870826e-144
2022-02-22,2,9.733887302220698e-169,3.9313122586582034e-144,1.0,6.8854245819431565e-143
2022-02-23,2,1.1496363925032703e-173,6.8854245819431565e-143,1.0,1.2212996199812979e-144
2022-02-24,2,4.15932715099898e-175,1.2212996199812979e-144,1.0,6.570670217912958e-144
2022-02-25,2,2.386939604637937e-212,6.570670217912958e-144,1.0,5.429254730632427e-174
2022-02-28,2,3.8928192551930934e-203,2.2482874661256267e-186,1.0,9.797643595691495e-180
2022-03-01,2,8.647869606910587e-201,2.0061798007461864e-187,1.0,2.1512185471102424e-176
2022-03-02,2,8.441120300423344e-200,1.5245596384959991e-177,1.0,3.077745079495826e-174
2022-03-03,2,2.9363456454886333e-193,1.0603826110795232e-174,1.0,3.3461911468313195e-170
2022-03-04,2,1.27327350418637e-180,6.653485066357219e-171,1.0,1.7103471580814106e-155
2022-03-07,2,3.1554383679881104e-181,1.7103471580751882e-155,1.0,1.720033376565254e-157
2022-03-08,2,3.106778169683841e-197,1.7200333196600502e-157,1.0,3.7173942318637205e-161
2022-03-09,2,5.297145931241667e-200,1.582687664015848e-170,1.0,1.2251827443905474e-152
2022-03-10,2,4.3025686828620475e-207,7.176916378191024e-174,1.0,9.561544881666771e-142
2022-03-11,2,2.506495645144942e-212,4.7544627751982174e-176,1.0,5.122062470682999e-131
2022-03-14,2,1.6652298937725062e-224,1.741902745907775e-179,1.0,2.887799687595032e-121
2022-03-15,2,6.578867437324091e-203,4.5010060583285806e-187,1.0,4.6875820381484457e-113
2022-03-16,2,1.5322019569015778e-171,1.3468069320251512e-186,1.0,6.068197496991169e-104
2022-03-17,2,7.533224159689441e-141,2.0403528779278953e-180,1.0,8.952003586583797e-92
2022-03-18,2,1.1886473780881554e-115,6.007750335912574e-106,1.0,6.4450912182414864e-80
2022-03-21,2,4.1944303658412004e-104,6.44509121772565e-80,1.0,4.087973162179755e-86
2022-03-22,2,5.431047164484474e-108,4.087940992457934e-86,1.0,1.8874922149829532e-84
2022-03-23,2,1.0199870349343338e-110,1.8874922149554866e-84,1.0,3.070740929715648e-87
2022-03-24,2,3.44176208756859e-114,3.0707409292576253e-87,1.0,4.8563783537293763e-88
2022-03-25,2,7.758138368430511e-120,4.856378353720543e-88,1.0,5.446816304433863e-91
2022-03-28,2,4.550932672860458e-115,5.446809035901463e-91,1.0,1.9444130868758726e-86
2022-03-29,2,3.5402791378317065e-107,1.9444088661286245e-86,1.0,1.112110982562817e-82
2022-03-30,2,7.688527676349566e-155,1.112110982562817e-82,1.0,4.334367812437928e-133
2022-03-31,2,1.0063579695850574e-171,4.334367812437928e-133,1.0,8.610377197426658e-153
2022-04-01,2,1.5587884432381168e-178,8.610369765691814e-153,1.0,3.00352826690245e-146
2022-04-04,2,1.1126024036003812e-172,3.00352826686967e-146,1.0,3.057744143706873e-145
2022-04-05,2,1.9510450803622206e-182,3.057744143706873e-145,1.0,2.503424860208851e-156
2022-04-06,2,1.468581925789466e-192,2.5034248602042975e-156,1.0,5.437721568875037e-161
2022-04-07,2,2.111200133114764e-195,5.437721559102572e-161,1.0,4.1709456682991996e-160
2022-04-08,2,5.9656627790733865e-202,4.1709456679653756e-160,1.0,1.3791927833371933e-162
2022-04-11,2,5.177777169238944e-195,1.3791926887201783e-162,1.0,1.4358081067170456e-159
2022-04-12,2,5.3935295894623684e-192,1.4358081061215734e-159,1.0,2.5422618474629273e-156
2022-04-13,2,5.255645313990277e-191,2.533276859709902e-156,1.0,1.0912373755110836e-146
2022-04-14,2,7.439332556835512e-192,3.104234494227745e-156,1.0,9.153686383074801e-135
2022-04-18,2,5.477678581361178e-159,3.008546946980218e-160,1.0,7.570967639941919e-122
2022-04-19,2,9.942211011904297e-163,7.570967579071846e-122,1.0,1.704071950677748e-116
2022-04-20,2,3.1879941552169986e-151,1.704065911121465e-116,1.0,8.496818052070919e-114
2022-04-21,2,2.0717031941465525e-149,8.496691558344363e-114,1.0,8.459434909619039e-111
2022-04-22,2,4.6396925743861404e-147,8.459404450490719e-111,1.0,2.0335221076370554e-109
2022-04-25,2,1.4497472656060298e-136,2.033413585618533e-109,1.0,1.2814420685995714e-108
2022-04-26,2,8.467640364552956e-141,1.2814412845403787e-108,1.0,1.1408023177126799e-109
2022-04-27,2,1.899686583053787e-146,1.1408022596428779e-109,1.0,1.9532831299375544e-112
2022-04-28,2,1.4366094653794767e-141,1.6726767942559504e-113,1.0,1.5331609187055985e-107
2022-04-29,2,3.129077085317995e-147,1.5331609186498226e-107,1.0,2.9619017518360755e-112
2022-05-02,2,1.335180047224856e-152,2.961901748167074e-112,1.0,6.453979357896435e-117
2022-05-03,2,4.568899709457777e-152,6.453966887109094e-117,1.0,1.435676346259991e-117
2022-05-04,2,6.462612627745175e-149,1.4356683697931205e-117,1.0,1.9006777392318135e-117
2022-05-05,2,2.483384383378761e-156,1.900677522828254e-117,1.0,2.463527929606376e-117
2022-05-06,2,2.3674741024741363e-162,2.463527929606376e-117,1.0,4.324586124609342e-124
2022-05-09,2,1.1154861457007884e-161,4.324586123759773e-124,1.0,3.2683203236419546e-126
2022-05-10,2,1.7450586152988662e-158,3.268240912961557e-126,1.0,4.017953394363027e-125
2022-05-11,2,6.705488871902703e-156,4.0171220264301484e-125,1.0,2.7937471419115934e-124
2022-05-12,2,5.009585676820008e-147,6.991666749432291e-126,1.0,6.519342631459678e-121
2022-05-13,2,5.805872537928798e-144,5.28005473289603e-123,1.0,9.202289427512811e-118
2022-05-16,2,5.507405588868778e-141,3.86240878410026e-123,1.0,1.4176136604423814e-111
2022-05-17,2,2.3839919521157017e-126,3.3887856149411796e-125,1.0,1.606260518739951e-103
2022-05-18,2,1.4615377211480278e-121,1.5982868893558343e-103,1.0,3.941204923138862e-98
2022-05-19,2,1.670378148797137e-116,3.429254535003649e-98,1.0,1.2507014660105823e-94
2022-05-20,2,6.497996831153478e-116,5.792179823927142e-101,1.0,2.497384133976538e-88
2022-05-23,2,1.5046496655285746e-113,6.580804231434839e-98,1.0,4.987585908528681e-84
2022-05-24,2,1.3027776208568655e-107,1.6883434944773395e-98,1.0,4.730945536156224e-79
2022-05-25,2,8.284742196505461e-101,9.126427265304678e-95,1.0,4.912125035820007e-74
2022-05-26,2,2.0294090950353858e-97,2.8926385904165507e-89,1.0,8.317594751991492e-69
2022-05-27,2,2.2378863919144985e-162,1.4521247434255105e-86,1.0,4.884032116506871e-63
2022-05-31,2,7.114990613439508e-155,1.3277815695044808e-150,1.0,2.152640723217842e-58
2022-06-01,2,2.4254487192239633e-149,1.9092464128175512e-154,1.0,1.8795018493118032e-49
2022-06-02,2,8.382825364852035e-136,1.1943401186547538e-153,1.0,4.2994415973265485e-41
2022-06-03,2,3.90577060140511e-123,7.0106172360240524e-155,1.0,2.0289092802047262e-33
2022-06-06,2,2.802897897784653e-111,8.395957652607672e-154,1.0,1.567248764908025e-25
2022-06-07,2,5.345498965755598e-100,2.4393757208553022e-157,1.0,5.830202561577522e-17
2022-06-08,2,2.9702680782352205e-87,9.434495174364012e-157,0.999999999990905,8.636838924229601e-12
2022-06-09,2,2.6197345956868973e-77,3.2305341797179226e-155,0.9999987369509445,1.2630492955302166e-06
2022-06-10,2,1.0179709213998593e-66,2.2577107124631103e-152,0.9899865130201305,0.010013486979599119
2022-06-13,3,2.984198067040262e-54,6.347316849287991e-157,5.407361057462055e-05,0.9999459263886087
2022-06-14,3,1.3531533490917567e-43,2.516522603334382e-156,1.1651740735751101e-08,0.999999988347554
2022-06-15,3,2.7184783801081963e-36,1.376536036072738e-159,1.1687430485761048e-12,0.999999999998181
2022-06-16,3,7.688394185184228e-32,2.3877709578868315e-167,2.5510350065976775e-21,1.0
2022-06-17,3,5.2878673465805956e-24,6.053610786562093e-129,3.1263946649264803e-30,1.0
2022-06-21,3,7.170019782130022e-17,2.7409228097456563e-111,2.2052081530923827e-38,1.0
2022-06-22,3,1.8901123153199528e-13,3.8927847706449185e-119,4.997044800340971e-51,1.0
2022-06-23,3,4.2803496082452003e-10,4.830546490274306e-119,1.2557831361964016e-65,0.9999999995725375
2022-06-24,3,7.681423284168778e-08,9.364738404531252e-113,5.537292424871297e-78,0.9999999231858995
2022-06-27,3,2.041452074683743e-06,3.44136772540587e-111,4.766281669235466e-90,0.9999979585484572
2022-06-28,3,1.4636294689354104e-05,1.8682251712792867e-115,1.5698788219233555e-105,0.9999853637052825
2022-06-29,3,0.0011009768542365273,5.5366397767156686e-126,2.273499634536835e-131,0.9988990231450323
2022-06-30,0,0.9949678685754133,2.0422943838718993e-200,4.110824175622555e-160,0.00503213142458512
